,Item serial Id,Serial,Cost Center,Cost of sales type,Input date,Price,Recovery,Month,Owner,Dept,S.Dept,S.Unit,Type,Year,jdate,month,year,month year
11280,416130576,2A8E4554,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010614,1110000,0,140106,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-06-14 00:00:00,6,1401,1401-6
11281,416132692,39F3BF35,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010628,1500000,0,140106,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-06-28 00:00:00,6,1401,1401-6
11282,416222674,1044AC45,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010529,1449481,0,140105,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-05-29 00:00:00,5,1401,1401-5
11283,416791034,397B9BF3,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010502,2431193,0,140105,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-05-02 00:00:00,5,1401,1401-5
11284,416794694,2000124419632,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010616,21100917,0,140106,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-06-16 00:00:00,6,1401,1401-6
11285,416801752,ED7FC69F,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010502,8623854,0,140105,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-05-02 00:00:00,5,1401,1401-5
11286,416805290,37BFCD9D,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010726,34862385,0,140107,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-07-26 00:00:00,7,1401,1401-7
11287,416806244,2000105292624,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010714,13504587,0,140107,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-07-14 00:00:00,7,1401,1401-7
11288,416833835,2000151770175,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010729,14770641,0,140107,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-07-29 00:00:00,7,1401,1401-7
11289,416909536,2000163739321,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010428,25367024,0,140104,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-04-28 00:00:00,4,1401,1401-4
11290,417078456,2000285326491,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010615,8271559,0,140106,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-06-15 00:00:00,6,1401,1401-6
11291,417079270,C3C799C9,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010421,610000,0,140104,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-04-21 00:00:00,4,1401,1401-4
11292,417222277,0A4BBD4E,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010620,34230000,0,140106,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-06-20 00:00:00,6,1401,1401-6
11293,417232772,3AA246AF,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010628,34230000,0,140106,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-06-28 00:00:00,6,1401,1401-6
11294,417415534,ED9478F0,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010422,24770642,0,140104,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-04-22 00:00:00,4,1401,1401-4
11295,417720501,2000231808648,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010508,54128440,0,140105,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-05-08 00:00:00,5,1401,1401-5
11296,417720505,2000174976423,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010508,54128440,0,140105,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-05-08 00:00:00,5,1401,1401-5
11297,417731929,3D80A163,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010726,6862500,0,140107,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-07-26 00:00:00,7,1401,1401-7
11298,417775114,ADCAFE2F,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010421,7686015,0,140104,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-04-21 00:00:00,4,1401,1401-4
11299,417868143,E4D8095F,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010628,6200000,0,140106,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-06-28 00:00:00,6,1401,1401-6
11300,418223626,C2BCFADD,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010421,4692668,0,140104,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-04-21 00:00:00,4,1401,1401-4
11301,418447083,9CCF08BC,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010422,3577982,0,140104,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-04-22 00:00:00,4,1401,1401-4
11302,418447109,77BDB703,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010423,3577982,0,140104,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-04-23 00:00:00,4,1401,1401-4
11303,418567124,2000035687244,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010630,143782466,0,140106,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-06-30 00:00:00,6,1401,1401-6
11304,418645281,45EDC41D,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010426,2000000,0,140104,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-04-26 00:00:00,4,1401,1401-4
11305,418650718,801E42D6,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010606,2000000,0,140106,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-06-06 00:00:00,6,1401,1401-6
11306,418663955,A69DA71F,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010426,3200000,0,140104,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-04-26 00:00:00,4,1401,1401-4
11307,418683833,35C40007,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010422,2290000,0,140104,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-04-22 00:00:00,4,1401,1401-4
11308,419063258,88B8B147,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010519,605505,0,140105,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-05-19 00:00:00,5,1401,1401-5
11309,419064595,43C09A27,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010730,444037,0,140107,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-07-30 00:00:00,7,1401,1401-7
11310,419138410,77F26A62,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010729,311127,0,140107,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-07-29 00:00:00,7,1401,1401-7
11311,419207283,507E4F39,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010423,2360000,0,140104,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-04-23 00:00:00,4,1401,1401-4
11312,419207299,86881C3E,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010518,2360000,0,140105,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-05-18 00:00:00,5,1401,1401-5
11313,419207604,2AD92180,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010509,3200000,0,140105,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-05-09 00:00:00,5,1401,1401-5
11314,419230885,2113C95B,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010427,1650000,0,140104,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-04-27 00:00:00,4,1401,1401-4
11315,419712610,DA2E4511,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010509,0,0,140105,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-05-09 00:00:00,5,1401,1401-5
11316,419751315,27B9D208,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010509,3403669,0,140105,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-05-09 00:00:00,5,1401,1401-5
11317,419857329,419857329,Commercial -Retail return -Retail return -Retail return -DAMAGED,Open Box,14010529,4380000,0,140105,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-05-29 00:00:00,5,1401,1401-5
11318,420414579,E7B3E51E,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010615,5247706,0,140106,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-06-15 00:00:00,6,1401,1401-6
11319,420420861,B0A7D945,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010613,925000,0,140106,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-06-13 00:00:00,6,1401,1401-6
11320,420422156,B9E7CD1D,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010504,875000,0,140105,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-05-04 00:00:00,5,1401,1401-5
11321,420506601,5802E2E4,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010427,2678899,0,140104,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-04-27 00:00:00,4,1401,1401-4
11322,420535607,C83650E9,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010421,10550458,0,140104,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-04-21 00:00:00,4,1401,1401-4
11323,420670859,2000265386098,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010508,54587155,0,140105,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-05-08 00:00:00,5,1401,1401-5
11324,420670894,2000265445416,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010528,54587155,0,140105,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-05-28 00:00:00,5,1401,1401-5
11325,420711246,CA4B8E9F,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010422,1364000,0,140104,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-04-22 00:00:00,4,1401,1401-4
11326,420907680,B019401D,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010421,1330275,0,140104,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-04-21 00:00:00,4,1401,1401-4
11327,421415557,2F8D0758,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010421,28348624,0,140104,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-04-21 00:00:00,4,1401,1401-4
11328,421671445,F6D94325,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010607,100,0,140106,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-06-07 00:00:00,6,1401,1401-6
11329,422882593,C9FC8F85,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010511,1739549,0,140105,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-05-11 00:00:00,5,1401,1401-5
11330,422884406,9E3280BE,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010504,1491055,0,140105,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-05-04 00:00:00,5,1401,1401-5
11331,422893271,9D542594,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010421,6327300,0,140104,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-04-21 00:00:00,4,1401,1401-4
11332,422893603,F0E3F187,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010602,6327300,0,140106,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-06-02 00:00:00,6,1401,1401-6
11333,423284831,4E8DE015,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010504,15774600,0,140105,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-05-04 00:00:00,5,1401,1401-5
11334,423339485,FB7D7E7A,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010707,23741960,0,140107,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-07-07 00:00:00,7,1401,1401-7
11335,423551469,7E0AC08B,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010607,2693120,0,140106,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-06-07 00:00:00,6,1401,1401-6
11336,423554300,A6453723,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010423,3779817,0,140104,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-04-23 00:00:00,4,1401,1401-4
11337,423554306,1A8E6BCA,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010422,3779817,0,140104,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-04-22 00:00:00,4,1401,1401-4
11338,423557079,003CC6CC,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010606,1467890,0,140106,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-06-06 00:00:00,6,1401,1401-6
11339,424212663,736F7CE9,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010511,26130272,0,140105,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-05-11 00:00:00,5,1401,1401-5
11340,424372911,94516915,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010510,1467890,0,140105,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-05-10 00:00:00,5,1401,1401-5
11341,424464164,9CCDE040,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010421,825688,0,140104,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-04-21 00:00:00,4,1401,1401-4
11342,424467872,2000253130127,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010620,20697500,0,140106,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-06-20 00:00:00,6,1401,1401-6
11343,424471704,2000228103497,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010518,17977500,0,140105,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-05-18 00:00:00,5,1401,1401-5
11344,424488535,8DDDC035,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010421,3541285,0,140104,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-04-21 00:00:00,4,1401,1401-4
11345,424488778,9493025E,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010429,3541285,0,140104,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-04-29 00:00:00,4,1401,1401-4
11346,424500431,877DDF4E,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010526,3669725,0,140105,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-05-26 00:00:00,5,1401,1401-5
11347,424500486,684BB1C0,Commercial - Retail return - Retail return - Retail return - Damaged,Open Box,14010421,3669725,0,140104,Commercial,Retail return,Retail return,Retail return,Damaged,1401,1401-04-21 00:00:00,4,1401,1401-4
